INFO 2025-09-17 02:13:19,818 autoreload 4088 3784 Watching for file changes with StatReloader
INFO 2025-09-17 04:44:14,740 basehttp 5036 9344 "GET /api/players/?_ts=1758062654699 HTTP/1.1" 200 641
INFO 2025-09-17 04:44:22,618 basehttp 5036 9344 "OPTIONS /api/matches/?params%5B_ts%5D=1758062662605 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,619 basehttp 5036 9344 "OPTIONS /api/clubs/?all=1&_ts=1758062662605 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,619 basehttp 5036 7296 "OPTIONS /api/clubs/table/?_ts=1758062662605&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,625 basehttp 5036 9344 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062662606 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,628 basehttp 5036 5300 "OPTIONS /api/matches/?params%5B_ts%5D=1758062662606 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,631 basehttp 5036 4964 "OPTIONS /api/clubs/table/?_ts=1758062662607&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,632 basehttp 5036 9344 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062662607 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,636 basehttp 5036 7296 "OPTIONS /api/players/?params%5B_ts%5D=1758062662606 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,655 basehttp 5036 7296 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062662606 HTTP/1.1" 200 209
INFO 2025-09-17 04:44:22,656 basehttp 5036 9344 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062662607 HTTP/1.1" 200 209
INFO 2025-09-17 04:44:22,674 basehttp 5036 6268 "GET /api/matches/?params%5B_ts%5D=1758062662606 HTTP/1.1" 200 1047
INFO 2025-09-17 04:44:22,676 basehttp 5036 9344 "OPTIONS /api/clubs/?all=1&_ts=1758062662607 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,680 basehttp 5036 9344 "OPTIONS /api/players/?params%5B_ts%5D=1758062662607 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:22,708 basehttp 5036 4964 "GET /api/clubs/table/?_ts=1758062662607&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:44:22,708 basehttp 5036 5820 "GET /api/clubs/?all=1&_ts=1758062662605 HTTP/1.1" 200 993
INFO 2025-09-17 04:44:22,721 basehttp 5036 5300 "GET /api/players/?params%5B_ts%5D=1758062662606 HTTP/1.1" 200 641
INFO 2025-09-17 04:44:22,749 basehttp 5036 1272 "GET /api/clubs/table/?_ts=1758062662605&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:44:22,753 basehttp 5036 5896 "GET /api/matches/?params%5B_ts%5D=1758062662605 HTTP/1.1" 200 1047
INFO 2025-09-17 04:44:22,756 basehttp 5036 7296 "GET /api/clubs/?all=1&_ts=1758062662607 HTTP/1.1" 200 993
INFO 2025-09-17 04:44:22,768 basehttp 5036 9344 "GET /api/players/?params%5B_ts%5D=1758062662607 HTTP/1.1" 200 641
INFO 2025-09-17 04:44:27,022 basehttp 5036 9344 "PUT /api/matches/16/ HTTP/1.1" 200 351
INFO 2025-09-17 04:44:27,031 basehttp 5036 6268 "OPTIONS /api/matches/?params%5B_ts%5D=1758062667025 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:27,031 basehttp 5036 9344 "OPTIONS /api/matches/?params%5B_ts%5D=1758062667024 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:27,049 basehttp 5036 5896 "GET /api/matches/?params%5B_ts%5D=1758062667024 HTTP/1.1" 200 1047
INFO 2025-09-17 04:44:27,059 basehttp 5036 9344 "GET /api/matches/?params%5B_ts%5D=1758062667025 HTTP/1.1" 200 1047
INFO 2025-09-17 04:44:27,077 basehttp 5036 7296 "POST /api/matches/16/add_goal/ HTTP/1.1" 201 248
INFO 2025-09-17 04:44:27,085 basehttp 5036 6268 "OPTIONS /api/clubs/table/?_ts=1758062667082&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:27,085 basehttp 5036 9344 "OPTIONS /api/clubs/?all=1&_ts=1758062667081 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:27,089 basehttp 5036 7296 "OPTIONS /api/matches/?params%5B_ts%5D=1758062667085 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:27,101 basehttp 5036 5896 "GET /api/clubs/?all=1&_ts=1758062667081 HTTP/1.1" 200 993
INFO 2025-09-17 04:44:27,104 basehttp 5036 6268 "GET /api/matches/?params%5B_ts%5D=1758062667085 HTTP/1.1" 200 1047
INFO 2025-09-17 04:44:27,122 basehttp 5036 9344 "GET /api/clubs/table/?_ts=1758062667082&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:44:28,595 basehttp 5036 9344 "OPTIONS /api/players/?_ts=1758062668586 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:28,595 basehttp 5036 7296 "OPTIONS /api/players/?_ts=1758062668586 HTTP/1.1" 200 0
INFO 2025-09-17 04:44:28,617 basehttp 5036 5896 "GET /api/players/?_ts=1758062668586 HTTP/1.1" 200 641
INFO 2025-09-17 04:44:28,623 basehttp 5036 9344 "GET /api/players/?_ts=1758062668586 HTTP/1.1" 200 641
INFO 2025-09-17 04:45:09,944 autoreload 5036 7692 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:45:10,432 autoreload 7196 3340 Watching for file changes with StatReloader
INFO 2025-09-17 04:45:13,095 autoreload 7196 3340 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:45:13,557 autoreload 3212 10168 Watching for file changes with StatReloader
INFO 2025-09-17 04:45:16,036 autoreload 3212 10168 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:45:16,463 autoreload 9900 9968 Watching for file changes with StatReloader
INFO 2025-09-17 04:45:21,019 autoreload 9900 9968 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:45:21,466 autoreload 8496 4660 Watching for file changes with StatReloader
INFO 2025-09-17 04:45:29,097 autoreload 8496 4660 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:45:29,515 autoreload 9400 6036 Watching for file changes with StatReloader
INFO 2025-09-17 04:45:31,993 autoreload 9400 6036 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:45:32,502 autoreload 5748 7860 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:14,113 autoreload 5748 7860 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:14,527 autoreload 4660 2752 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:19,065 autoreload 4660 2752 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:19,478 autoreload 8520 7976 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:24,022 autoreload 8520 7976 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:24,470 autoreload 9204 10200 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:33,328 autoreload 9204 10200 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:33,777 autoreload 3812 7476 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:38,503 autoreload 3812 7476 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:38,966 autoreload 9972 8220 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:41,633 autoreload 9972 8220 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:42,069 autoreload 7296 5464 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:44,731 autoreload 7296 5464 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:45,230 autoreload 8228 7912 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:48,947 autoreload 8228 7912 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:49,391 autoreload 8096 1416 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:52,103 autoreload 8096 1416 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:52,570 autoreload 3732 8964 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:54,204 autoreload 3732 8964 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:54,706 autoreload 5204 6464 Watching for file changes with StatReloader
INFO 2025-09-17 04:46:58,398 autoreload 5204 6464 C:\Users\avgus\Desktop\KGFL\back\matches\serializers.py changed, reloading.
INFO 2025-09-17 04:46:58,816 autoreload 8852 3068 Watching for file changes with StatReloader
INFO 2025-09-17 04:47:22,554 basehttp 8852 7056 "GET /api/users/me/ HTTP/1.1" 200 233
INFO 2025-09-17 04:47:22,555 basehttp 8852 4388 "GET /api/users/me/ HTTP/1.1" 200 233
INFO 2025-09-17 04:47:27,449 autoreload 8852 3068 C:\Users\avgus\Desktop\KGFL\back\players\signals.py changed, reloading.
INFO 2025-09-17 04:47:27,887 autoreload 8496 9760 Watching for file changes with StatReloader
INFO 2025-09-17 04:47:29,655 basehttp 8496 7544 "OPTIONS /api/matches/?params%5B_ts%5D=1758062849639 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,657 basehttp 8496 8516 "OPTIONS /api/clubs/table/?_ts=1758062849639&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,659 basehttp 8496 7544 "OPTIONS /api/clubs/?all=1&_ts=1758062849639 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,660 basehttp 8496 8516 "OPTIONS /api/matches/?params%5B_ts%5D=1758062849640 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,661 basehttp 8496 9744 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062849639 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,661 basehttp 8496 7544 "OPTIONS /api/clubs/table/?_ts=1758062849640&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,662 basehttp 8496 5300 "OPTIONS /api/players/?params%5B_ts%5D=1758062849639 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,665 basehttp 8496 8516 "OPTIONS /api/clubs/?all=1&_ts=1758062849640 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,711 basehttp 8496 10200 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062849639 HTTP/1.1" 200 209
INFO 2025-09-17 04:47:29,714 basehttp 8496 9512 "GET /api/seasons/ HTTP/1.1" 200 265
INFO 2025-09-17 04:47:29,714 basehttp 8496 5856 "GET /api/seasons/ HTTP/1.1" 200 265
INFO 2025-09-17 04:47:29,732 basehttp 8496 7544 "GET /api/clubs/?all=1&_ts=1758062849639 HTTP/1.1" 200 993
INFO 2025-09-17 04:47:29,772 basehttp 8496 6808 "GET /api/matches/?params%5B_ts%5D=1758062849640 HTTP/1.1" 200 1047
INFO 2025-09-17 04:47:29,775 basehttp 8496 5300 "GET /api/clubs/table/?_ts=1758062849640&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:47:29,777 basehttp 8496 7544 "OPTIONS /api/players/?params%5B_ts%5D=1758062849640 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,778 basehttp 8496 6808 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062849640 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:29,784 basehttp 8496 10200 "GET /api/clubs/?all=1&_ts=1758062849640 HTTP/1.1" 200 993
INFO 2025-09-17 04:47:29,793 basehttp 8496 6808 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062849640 HTTP/1.1" 200 209
INFO 2025-09-17 04:47:29,796 basehttp 8496 3340 "GET /api/matches/?params%5B_ts%5D=1758062849639 HTTP/1.1" 200 1047
INFO 2025-09-17 04:47:29,804 basehttp 8496 8516 "GET /api/players/?params%5B_ts%5D=1758062849639 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:29,829 basehttp 8496 9744 "GET /api/clubs/table/?_ts=1758062849639&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:47:29,835 basehttp 8496 7544 "GET /api/players/?params%5B_ts%5D=1758062849640 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:34,845 autoreload 8496 9760 C:\Users\avgus\Desktop\KGFL\back\players\signals.py changed, reloading.
INFO 2025-09-17 04:47:35,338 autoreload 1384 6036 Watching for file changes with StatReloader
INFO 2025-09-17 04:47:37,961 basehttp 1384 8596 "OPTIONS /api/players/?_ts=1758062857949 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:37,962 basehttp 1384 9824 "OPTIONS /api/players/?_ts=1758062857951 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:37,996 basehttp 1384 8596 "GET /api/players/?_ts=1758062857949 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:38,008 basehttp 1384 9824 "GET /api/players/?_ts=1758062857951 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:38,099 basehttp 1384 9228 "GET /media/clubs/logos/%D1%8B%D1%8B%D1%8B_RxZ7DUl.png HTTP/1.1" 200 518197
INFO 2025-09-17 04:47:38,101 basehttp 1384 7648 "GET /media/players/photos/%D1%8B%D1%8B%D1%8B_x2BkD8p.png HTTP/1.1" 200 518197
INFO 2025-09-17 04:47:40,849 basehttp 1384 8596 "PUT /api/matches/16/ HTTP/1.1" 200 351
INFO 2025-09-17 04:47:40,855 basehttp 1384 9824 "OPTIONS /api/matches/?params%5B_ts%5D=1758062860852 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:40,856 basehttp 1384 8596 "OPTIONS /api/matches/?params%5B_ts%5D=1758062860852 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:40,875 basehttp 1384 9824 "GET /api/matches/?params%5B_ts%5D=1758062860852 HTTP/1.1" 200 1047
INFO 2025-09-17 04:47:40,886 basehttp 1384 8596 "GET /api/matches/?params%5B_ts%5D=1758062860852 HTTP/1.1" 200 1047
INFO 2025-09-17 04:47:40,912 basehttp 1384 7952 "POST /api/matches/16/add_goal/ HTTP/1.1" 201 248
INFO 2025-09-17 04:47:40,919 basehttp 1384 9824 "OPTIONS /api/clubs/?all=1&_ts=1758062860915 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:40,919 basehttp 1384 8596 "OPTIONS /api/clubs/table/?_ts=1758062860915&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:40,924 basehttp 1384 7952 "OPTIONS /api/matches/?params%5B_ts%5D=1758062860919 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:40,935 basehttp 1384 9824 "GET /api/clubs/?all=1&_ts=1758062860915 HTTP/1.1" 200 993
INFO 2025-09-17 04:47:40,953 basehttp 1384 7952 "GET /api/matches/?params%5B_ts%5D=1758062860919 HTTP/1.1" 200 1047
INFO 2025-09-17 04:47:40,955 basehttp 1384 8596 "GET /api/clubs/table/?_ts=1758062860915&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:47:43,097 basehttp 1384 9824 "OPTIONS /api/players/?_ts=1758062863084 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:43,097 basehttp 1384 7952 "OPTIONS /api/players/?_ts=1758062863086 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:43,115 basehttp 1384 9824 "GET /api/players/?_ts=1758062863086 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:43,121 basehttp 1384 8596 "GET /api/players/?_ts=1758062863084 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:48,794 basehttp 1384 7952 "PUT /api/matches/16/ HTTP/1.1" 200 351
INFO 2025-09-17 04:47:48,802 basehttp 1384 9824 "OPTIONS /api/matches/?params%5B_ts%5D=1758062868797 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:48,804 basehttp 1384 8596 "OPTIONS /api/matches/?params%5B_ts%5D=1758062868798 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:48,808 basehttp 1384 8596 "OPTIONS /api/matches/16/add_assist/ HTTP/1.1" 200 0
INFO 2025-09-17 04:47:48,825 basehttp 1384 9824 "GET /api/matches/?params%5B_ts%5D=1758062868798 HTTP/1.1" 200 1047
WARNING 2025-09-17 04:47:48,826 log 1384 8596 Bad Request: /api/matches/16/add_assist/
WARNING 2025-09-17 04:47:48,830 basehttp 1384 8596 "POST /api/matches/16/add_assist/ HTTP/1.1" 400 62
INFO 2025-09-17 04:47:48,830 basehttp 1384 7952 "GET /api/matches/?params%5B_ts%5D=1758062868797 HTTP/1.1" 200 1047
INFO 2025-09-17 04:47:48,856 basehttp 1384 9824 "OPTIONS /api/clubs/?all=1&_ts=1758062868847 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:48,856 basehttp 1384 7952 "OPTIONS /api/clubs/table/?_ts=1758062868848&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:48,857 basehttp 1384 8596 "OPTIONS /api/matches/?params%5B_ts%5D=1758062868850 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:48,875 basehttp 1384 8596 "GET /api/matches/?params%5B_ts%5D=1758062868850 HTTP/1.1" 200 1047
INFO 2025-09-17 04:47:48,888 basehttp 1384 9824 "GET /api/clubs/?all=1&_ts=1758062868847 HTTP/1.1" 200 993
INFO 2025-09-17 04:47:48,894 basehttp 1384 7952 "GET /api/clubs/table/?_ts=1758062868848&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:47:50,948 basehttp 1384 9824 "OPTIONS /api/players/?_ts=1758062870935 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:50,948 basehttp 1384 8596 "OPTIONS /api/players/?_ts=1758062870934 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:50,971 basehttp 1384 9824 "GET /api/players/?_ts=1758062870934 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:50,977 basehttp 1384 7952 "GET /api/players/?_ts=1758062870935 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:52,405 basehttp 1384 8596 "OPTIONS /api/players/?_ts=1758062872393 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:52,405 basehttp 1384 9824 "OPTIONS /api/players/?_ts=1758062872394 HTTP/1.1" 200 0
INFO 2025-09-17 04:47:52,433 basehttp 1384 7952 "GET /api/players/?_ts=1758062872393 HTTP/1.1" 200 641
INFO 2025-09-17 04:47:52,435 basehttp 1384 8596 "GET /api/players/?_ts=1758062872394 HTTP/1.1" 200 641
INFO 2025-09-17 04:48:09,999 basehttp 1384 9824 "OPTIONS /api/matches/?params%5B_ts%5D=1758062889982 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,000 basehttp 1384 7952 "OPTIONS /api/clubs/table/?_ts=1758062889982&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,003 basehttp 1384 7952 "OPTIONS /api/players/?params%5B_ts%5D=1758062889983 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,003 basehttp 1384 9824 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062889983 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,003 basehttp 1384 8596 "OPTIONS /api/clubs/?all=1&_ts=1758062889982 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,006 basehttp 1384 7872 "OPTIONS /api/clubs/?all=1&_ts=1758062889984 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,007 basehttp 1384 9824 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062889985 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,010 basehttp 1384 8596 "OPTIONS /api/players/?params%5B_ts%5D=1758062889985 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,033 basehttp 1384 4404 "OPTIONS /api/clubs/table/?_ts=1758062889984&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,037 basehttp 1384 900 "OPTIONS /api/matches/?params%5B_ts%5D=1758062889984 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:10,054 basehttp 1384 8596 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062889985 HTTP/1.1" 200 209
INFO 2025-09-17 04:48:10,059 basehttp 1384 8864 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062889983 HTTP/1.1" 200 209
INFO 2025-09-17 04:48:10,078 basehttp 1384 7872 "GET /api/clubs/?all=1&_ts=1758062889982 HTTP/1.1" 200 993
INFO 2025-09-17 04:48:10,089 basehttp 1384 9824 "GET /api/clubs/?all=1&_ts=1758062889984 HTTP/1.1" 200 993
INFO 2025-09-17 04:48:10,094 basehttp 1384 7952 "GET /api/matches/?params%5B_ts%5D=1758062889982 HTTP/1.1" 200 1047
INFO 2025-09-17 04:48:10,114 basehttp 1384 10140 "GET /api/clubs/table/?_ts=1758062889982&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:48:10,121 basehttp 1384 7452 "GET /api/players/?params%5B_ts%5D=1758062889983 HTTP/1.1" 200 641
INFO 2025-09-17 04:48:10,141 basehttp 1384 8596 "GET /api/matches/?params%5B_ts%5D=1758062889984 HTTP/1.1" 200 1047
INFO 2025-09-17 04:48:10,143 basehttp 1384 900 "GET /api/clubs/table/?_ts=1758062889984&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:48:10,143 basehttp 1384 4404 "GET /api/players/?params%5B_ts%5D=1758062889985 HTTP/1.1" 200 641
INFO 2025-09-17 04:48:11,390 basehttp 1384 9824 "OPTIONS /api/cards/70/ HTTP/1.1" 200 0
WARNING 2025-09-17 04:48:11,400 log 1384 7952 Not Found: /api/cards/70/
WARNING 2025-09-17 04:48:11,401 basehttp 1384 7952 "DELETE /api/cards/70/ HTTP/1.1" 404 16219
INFO 2025-09-17 04:48:27,065 basehttp 1384 7952 "OPTIONS /api/players/?_ts=1758062907051 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:27,065 basehttp 1384 8596 "OPTIONS /api/players/?_ts=1758062907051 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:27,090 basehttp 1384 9824 "GET /api/players/?_ts=1758062907051 HTTP/1.1" 200 641
INFO 2025-09-17 04:48:27,095 basehttp 1384 7952 "GET /api/players/?_ts=1758062907051 HTTP/1.1" 200 641
INFO 2025-09-17 04:48:48,987 basehttp 1384 7952 "OPTIONS /api/matches/?params%5B_ts%5D=1758062928965 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:48,992 basehttp 1384 7952 "OPTIONS /api/clubs/table/?_ts=1758062928965&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:48,993 basehttp 1384 7952 "OPTIONS /api/clubs/?all=1&_ts=1758062928965 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:48,999 basehttp 1384 7952 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062928965 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:49,000 basehttp 1384 8596 "OPTIONS /api/players/?params%5B_ts%5D=1758062928965 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:49,004 basehttp 1384 10140 "OPTIONS /api/players/?params%5B_ts%5D=1758062928966 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:49,004 basehttp 1384 7872 "OPTIONS /api/matches/?params%5B_ts%5D=1758062928966 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:49,005 basehttp 1384 7452 "OPTIONS /api/clubs/table/?_ts=1758062928966&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:49,005 basehttp 1384 8596 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758062928966 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:49,008 basehttp 1384 4404 "OPTIONS /api/clubs/?all=1&_ts=1758062928966 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:49,033 basehttp 1384 7872 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062928965 HTTP/1.1" 200 209
INFO 2025-09-17 04:48:49,035 basehttp 1384 4404 "GET /api/matches/stadiums/?params%5B_ts%5D=1758062928966 HTTP/1.1" 200 209
INFO 2025-09-17 04:48:49,056 basehttp 1384 10140 "GET /api/matches/?params%5B_ts%5D=1758062928966 HTTP/1.1" 200 1047
INFO 2025-09-17 04:48:49,059 basehttp 1384 900 "GET /api/clubs/?all=1&_ts=1758062928965 HTTP/1.1" 200 993
INFO 2025-09-17 04:48:49,064 basehttp 1384 7452 "GET /api/clubs/?all=1&_ts=1758062928966 HTTP/1.1" 200 993
INFO 2025-09-17 04:48:49,079 basehttp 1384 9824 "GET /api/matches/?params%5B_ts%5D=1758062928965 HTTP/1.1" 200 1047
INFO 2025-09-17 04:48:49,083 basehttp 1384 7952 "GET /api/clubs/table/?_ts=1758062928965&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:48:49,097 basehttp 1384 8864 "GET /api/players/?params%5B_ts%5D=1758062928965 HTTP/1.1" 200 641
INFO 2025-09-17 04:48:49,127 basehttp 1384 8596 "GET /api/players/?params%5B_ts%5D=1758062928966 HTTP/1.1" 200 641
INFO 2025-09-17 04:48:49,133 basehttp 1384 7872 "GET /api/clubs/table/?_ts=1758062928966&season=1 HTTP/1.1" 200 565
INFO 2025-09-17 04:48:50,967 basehttp 1384 10140 "GET /api/matches/16/cards/ HTTP/1.1" 200 187
INFO 2025-09-17 04:48:50,968 basehttp 1384 9824 "GET /api/matches/16/assists/ HTTP/1.1" 200 2
INFO 2025-09-17 04:48:50,980 basehttp 1384 7952 "GET /api/matches/16/goals/ HTTP/1.1" 200 817
INFO 2025-09-17 04:48:58,244 basehttp 1384 7952 "PUT /api/matches/16/ HTTP/1.1" 200 351
INFO 2025-09-17 04:48:58,250 basehttp 1384 7952 "OPTIONS /api/matches/?params%5B_ts%5D=1758062938247 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:58,251 basehttp 1384 8596 "OPTIONS /api/matches/?params%5B_ts%5D=1758062938247 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:58,256 basehttp 1384 9824 "OPTIONS /api/matches/16/add_card/ HTTP/1.1" 200 0
INFO 2025-09-17 04:48:58,276 basehttp 1384 7952 "GET /api/matches/?params%5B_ts%5D=1758062938247 HTTP/1.1" 200 1047
INFO 2025-09-17 04:48:58,283 basehttp 1384 10140 "GET /api/matches/?params%5B_ts%5D=1758062938247 HTTP/1.1" 200 1047
INFO 2025-09-17 04:48:58,298 basehttp 1384 8596 "POST /api/matches/16/add_card/ HTTP/1.1" 201 242
INFO 2025-09-17 04:48:58,339 basehttp 1384 7952 "POST /api/matches/16/add_card/ HTTP/1.1" 201 239
INFO 2025-09-17 04:48:58,349 basehttp 1384 9824 "OPTIONS /api/clubs/table/?_ts=1758062938343&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:58,349 basehttp 1384 7952 "OPTIONS /api/clubs/?all=1&_ts=1758062938343 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:58,355 basehttp 1384 8596 "OPTIONS /api/matches/?params%5B_ts%5D=1758062938346 HTTP/1.1" 200 0
INFO 2025-09-17 04:48:58,367 basehttp 1384 9824 "GET /api/matches/?params%5B_ts%5D=1758062938346 HTTP/1.1" 200 1047
INFO 2025-09-17 04:48:58,389 basehttp 1384 10140 "GET /api/clubs/?all=1&_ts=1758062938343 HTTP/1.1" 200 993
